SensorID,Timestamp,ReadingValue
2,2020-01-13 22:30:00+00:00,165.01
2,2020-01-13 23:00:00+00:00,188.61
2,2020-01-13 23:30:00+00:00,157.06
1,2020-01-14 00:00:00+00:00,159.0
1,2020-01-14 00:30:00+00:00,152.82
1,2020-01-14 01:00:00+00:00,153.23
1,2020-01-14 01:30:00+00:00,150.47
1,2020-01-14 02:00:00+00:00,149.01
1,2020-01-14 02:30:00+00:00,145.42
1,2020-01-14 03:00:00+00:00,145.66
1,2020-01-14 03:30:00+00:00,139.39
1,2020-01-14 04:00:00+00:00,148.63
1,2020-01-14 04:30:00+00:00,152.14
1,2020-01-14 05:00:00+00:00,174.99
1,2020-01-14 05:30:00+00:00,151.42
1,2020-01-14 06:00:00+00:00,162.98
1,2020-01-14 06:30:00+00:00,174.99
1,2020-01-14 07:00:00+00:00,162.12
1,2020-01-14 07:30:00+00:00,164.4
1,2020-01-14 08:00:00+00:00,162.57
1,2020-01-14 08:30:00+00:00,161.11
1,2020-01-14 09:00:00+00:00,174.99
1,2020-01-14 09:30:00+00:00,162.76
2,2020-01-14 10:00:00+00:00,154.19
2,2020-01-14 10:30:00+00:00,156.28
2,2020-01-14 11:00:00+00:00,165.46
2,2020-01-14 11:30:00+00:00,160.36
2,2020-01-14 12:00:00+00:00,151.8
2,2020-01-14 12:30:00+00:00,150.9
2,2020-01-14 13:00:00+00:00,153.36
2,2020-01-14 13:30:00+00:00,152.76
2,2020-01-14 14:00:00+00:00,154.73
2,2020-01-14 14:30:00+00:00,174.99
2,2020-01-14 15:00:00+00:00,174.99
2,2020-01-14 15:30:00+00:00,154.3
2,2020-01-14 16:00:00+00:00,143.67
2,2020-01-14 16:30:00+00:00,149.98
2,2020-01-14 17:00:00+00:00,159.55
2,2020-01-14 17:30:00+00:00,195.8
2,2020-01-14 18:00:00+00:00,150.55
2,2020-01-14 18:30:00+00:00,151.32
2,2020-01-14 19:00:00+00:00,151.32
2,2020-01-14 19:30:00+00:00,152.22
2,2020-01-14 20:00:00+00:00,195.8
2,2020-01-14 20:30:00+00:00,185.0
2,2020-01-14 21:00:00+00:00,156.39
2,2020-01-14 21:30:00+00:00,152.32
2,2020-01-14 22:00:00+00:00,174.99
2,2020-01-14 22:30:00+00:00,159.9
2,2020-01-14 23:00:00+00:00,162.59
2,2020-01-14 23:30:00+00:00,154.55
1,2020-01-15 00:00:00+00:00,159.16
1,2020-01-15 00:30:00+00:00,148.74
1,2020-01-15 01:00:00+00:00,147.01
1,2020-01-15 01:30:00+00:00,141.16
1,2020-01-15 02:00:00+00:00,128.43
1,2020-01-15 02:30:00+00:00,121.08
1,2020-01-15 03:00:00+00:00,121.09
1,2020-01-15 03:30:00+00:00,126.76
1,2020-01-15 04:00:00+00:00,139.65
1,2020-01-15 04:30:00+00:00,128.2
1,2020-01-15 05:00:00+00:00,145.19
1,2020-01-15 05:30:00+00:00,146.73
1,2020-01-15 06:00:00+00:00,155.77
1,2020-01-15 06:30:00+00:00,166.01
1,2020-01-15 07:00:00+00:00,155.58
1,2020-01-15 07:30:00+00:00,152.25
1,2020-01-15 08:00:00+00:00,162.47
1,2020-01-15 08:30:00+00:00,161.33
1,2020-01-15 09:00:00+00:00,155.92
1,2020-01-15 09:30:00+00:00,154.51
2,2020-01-15 10:00:00+00:00,152.2
2,2020-01-15 10:30:00+00:00,150.22
2,2020-01-15 11:00:00+00:00,149.68
2,2020-01-15 11:30:00+00:00,149.06
2,2020-01-15 12:00:00+00:00,149.21
2,2020-01-15 12:30:00+00:00,149.37
2,2020-01-15 13:00:00+00:00,150.94
2,2020-01-15 13:30:00+00:00,152.55
2,2020-01-15 14:00:00+00:00,151.17
2,2020-01-15 14:30:00+00:00,153.59
2,2020-01-15 15:00:00+00:00,160.87
2,2020-01-15 15:30:00+00:00,140.34
2,2020-01-15 16:00:00+00:00,121.07
2,2020-01-15 16:30:00+00:00,140.56
2,2020-01-15 17:00:00+00:00,157.15
2,2020-01-15 17:30:00+00:00,151.9
2,2020-01-15 18:00:00+00:00,151.9
2,2020-01-15 18:30:00+00:00,151.29
2,2020-01-15 19:00:00+00:00,151.29
2,2020-01-15 19:30:00+00:00,151.29
2,2020-01-15 20:00:00+00:00,151.29
2,2020-01-15 20:30:00+00:00,151.9
2,2020-01-15 21:00:00+00:00,161.89
2,2020-01-15 21:30:00+00:00,153.22
2,2020-01-15 22:00:00+00:00,154.55
2,2020-01-15 22:30:00+00:00,159.7
2,2020-01-15 23:00:00+00:00,161.42
2,2020-01-15 23:30:00+00:00,158.26
1,2020-01-16 00:00:00+00:00,158.17
1,2020-01-16 00:30:00+00:00,149.82
1,2020-01-16 01:00:00+00:00,148.72
1,2020-01-16 01:30:00+00:00,128.65
1,2020-01-16 02:00:00+00:00,121.07
1,2020-01-16 02:30:00+00:00,121.06
1,2020-01-16 03:00:00+00:00,121.06
1,2020-01-16 03:30:00+00:00,121.07
1,2020-01-16 04:00:00+00:00,129.0
1,2020-01-16 04:30:00+00:00,139.22
1,2020-01-16 05:00:00+00:00,148.23
1,2020-01-16 05:30:00+00:00,148.65
1,2020-01-16 06:00:00+00:00,161.17
1,2020-01-16 06:30:00+00:00,164.17
1,2020-01-16 07:00:00+00:00,153.86
1,2020-01-16 07:30:00+00:00,152.12
1,2020-01-16 08:00:00+00:00,160.08
1,2020-01-16 08:30:00+00:00,162.35
1,2020-01-16 09:00:00+00:00,160.95
1,2020-01-16 09:30:00+00:00,154.6
2,2020-01-16 10:00:00+00:00,148.12
2,2020-01-16 10:30:00+00:00,142.61
2,2020-01-16 11:00:00+00:00,139.7
2,2020-01-16 11:30:00+00:00,139.56
2,2020-01-16 12:00:00+00:00,139.45
2,2020-01-16 12:30:00+00:00,128.0
2,2020-01-16 13:00:00+00:00,139.31
2,2020-01-16 13:30:00+00:00,140.26
2,2020-01-16 14:00:00+00:00,147.95
2,2020-01-16 14:30:00+00:00,151.11
2,2020-01-16 15:00:00+00:00,151.79
2,2020-01-16 15:30:00+00:00,139.34
2,2020-01-16 16:00:00+00:00,128.01
2,2020-01-16 16:30:00+00:00,139.91
2,2020-01-16 17:00:00+00:00,161.32
2,2020-01-16 17:30:00+00:00,133.31
2,2020-01-16 18:00:00+00:00,132.84
2,2020-01-16 18:30:00+00:00,135.51
2,2020-01-16 19:00:00+00:00,132.84
2,2020-01-16 19:30:00+00:00,132.84
2,2020-01-16 20:00:00+00:00,132.84
2,2020-01-16 20:30:00+00:00,132.84
2,2020-01-16 21:00:00+00:00,150.76
2,2020-01-16 21:30:00+00:00,161.88
2,2020-01-16 22:00:00+00:00,162.51
2,2020-01-16 22:30:00+00:00,162.43
2,2020-01-16 23:00:00+00:00,153.88
2,2020-01-16 23:30:00+00:00,148.11
1,2020-01-17 00:00:00+00:00,163.62
1,2020-01-17 00:30:00+00:00,155.61
1,2020-01-17 01:00:00+00:00,153.23
1,2020-01-17 01:30:00+00:00,143.16
1,2020-01-17 02:00:00+00:00,129.34
1,2020-01-17 04:00:00+00:00,126.82
1,2020-01-17 04:30:00+00:00,129.53
1,2020-01-17 05:00:00+00:00,148.35
1,2020-01-17 05:30:00+00:00,149.44
1,2020-01-17 06:00:00+00:00,159.19
1,2020-01-17 06:30:00+00:00,150.37
1,2020-01-17 07:00:00+00:00,165.01
1,2020-01-17 07:30:00+00:00,160.85
1,2020-01-17 08:00:00+00:00,162.27
1,2020-01-17 08:30:00+00:00,162.72
1,2020-01-17 09:00:00+00:00,162.01
1,2020-01-17 09:30:00+00:00,162.01
2,2020-01-17 10:00:00+00:00,161.66
2,2020-01-17 10:30:00+00:00,161.28
2,2020-01-17 11:00:00+00:00,161.12
2,2020-01-17 11:30:00+00:00,159.3
2,2020-01-17 12:00:00+00:00,156.21
2,2020-01-17 12:30:00+00:00,158.04
2,2020-01-17 13:00:00+00:00,161.45
2,2020-01-17 13:30:00+00:00,152.44
2,2020-01-17 14:00:00+00:00,152.44
2,2020-01-17 14:30:00+00:00,161.13
2,2020-01-17 15:00:00+00:00,162.34
2,2020-01-17 15:30:00+00:00,162.53
2,2020-01-17 16:00:00+00:00,160.94
2,2020-01-17 16:30:00+00:00,162.56
2,2020-01-17 17:00:00+00:00,151.9
2,2020-01-17 17:30:00+00:00,151.29
2,2020-01-17 18:00:00+00:00,150.76
2,2020-01-17 18:30:00+00:00,151.47
2,2020-01-17 19:00:00+00:00,163.61
2,2020-01-17 19:30:00+00:00,157.75
2,2020-01-17 20:00:00+00:00,163.77
2,2020-01-17 20:30:00+00:00,163.77
2,2020-01-17 21:00:00+00:00,161.48
2,2020-01-17 21:30:00+00:00,163.78
2,2020-01-17 22:00:00+00:00,163.76
2,2020-01-17 22:30:00+00:00,162.87
2,2020-01-17 23:00:00+00:00,162.1
2,2020-01-17 23:30:00+00:00,159.4
1,2020-01-18 00:00:00+00:00,164.03
1,2020-01-18 00:30:00+00:00,161.48
1,2020-01-18 01:00:00+00:00,163.17
1,2020-01-18 01:30:00+00:00,155.92
1,2020-01-18 02:00:00+00:00,150.69
1,2020-01-18 02:30:00+00:00,149.39
1,2020-01-18 03:00:00+00:00,148.27
1,2020-01-18 03:30:00+00:00,147.12
1,2020-01-18 04:00:00+00:00,149.13
1,2020-01-18 04:30:00+00:00,151.23
1,2020-01-18 05:00:00+00:00,151.61
1,2020-01-18 05:30:00+00:00,156.0
1,2020-01-18 06:00:00+00:00,151.12
1,2020-01-18 06:30:00+00:00,145.0
1,2020-01-18 07:00:00+00:00,155.92
1,2020-01-18 07:30:00+00:00,163.1
1,2020-01-18 08:00:00+00:00,162.12
1,2020-01-18 08:30:00+00:00,163.59
1,2020-01-18 09:00:00+00:00,159.78
1,2020-01-18 09:30:00+00:00,160.81
2,2020-01-18 10:00:00+00:00,157.68
2,2020-01-18 10:30:00+00:00,162.49
2,2020-01-18 11:00:00+00:00,163.92
2,2020-01-18 11:30:00+00:00,163.04
2,2020-01-18 12:00:00+00:00,162.96
2,2020-01-18 12:30:00+00:00,162.96
2,2020-01-18 13:00:00+00:00,162.92
2,2020-01-18 13:30:00+00:00,164.1
2,2020-01-18 14:00:00+00:00,163.17
2,2020-01-18 14:30:00+00:00,162.41
2,2020-01-18 15:00:00+00:00,165.01
2,2020-01-18 15:30:00+00:00,160.92
2,2020-01-18 16:00:00+00:00,164.18
2,2020-01-18 16:30:00+00:00,150.76
2,2020-01-18 17:00:00+00:00,150.55
2,2020-01-18 17:30:00+00:00,150.55
2,2020-01-18 18:00:00+00:00,150.55
2,2020-01-18 18:30:00+00:00,149.37
2,2020-01-18 19:00:00+00:00,150.55
2,2020-01-18 19:30:00+00:00,150.55
2,2020-01-18 20:00:00+00:00,150.36
2,2020-01-18 20:30:00+00:00,150.36
2,2020-01-18 21:00:00+00:00,150.36
2,2020-01-18 21:30:00+00:00,150.36
2,2020-01-18 22:00:00+00:00,163.89
2,2020-01-18 22:30:00+00:00,163.43
2,2020-01-18 23:00:00+00:00,163.39
2,2020-01-18 23:30:00+00:00,163.42
1,2020-01-19 00:00:00+00:00,165.01
1,2020-01-19 00:30:00+00:00,162.27
1,2020-01-19 01:00:00+00:00,151.88
1,2020-01-19 01:30:00+00:00,139.45
1,2020-01-19 02:00:00+00:00,127.63
1,2020-01-19 02:30:00+00:00,121.07
1,2020-01-19 03:00:00+00:00,121.07
1,2020-01-19 03:30:00+00:00,121.07
1,2020-01-19 04:00:00+00:00,121.08
1,2020-01-19 04:30:00+00:00,129.55
1,2020-01-19 05:00:00+00:00,158.08
1,2020-01-19 05:30:00+00:00,162.12
1,2020-01-19 06:00:00+00:00,160.24
1,2020-01-19 06:30:00+00:00,165.01
1,2020-01-19 07:00:00+00:00,165.01
1,2020-01-19 07:30:00+00:00,156.49
1,2020-01-19 08:00:00+00:00,164.28
1,2020-01-19 08:30:00+00:00,164.67
1,2020-01-19 09:00:00+00:00,185.0
1,2020-01-19 09:30:00+00:00,165.01
2,2020-01-19 10:00:00+00:00,163.14
2,2020-01-19 10:30:00+00:00,213.25
2,2020-01-19 11:00:00+00:00,165.01
2,2020-01-19 11:30:00+00:00,185.0
2,2020-01-19 12:00:00+00:00,185.0
2,2020-01-19 12:30:00+00:00,165.01
2,2020-01-19 13:00:00+00:00,185.0
2,2020-01-19 13:30:00+00:00,165.01
2,2020-01-19 14:00:00+00:00,165.01
2,2020-01-19 14:30:00+00:00,185.0
2,2020-01-19 15:00:00+00:00,165.01
2,2020-01-19 15:30:00+00:00,133.47
2,2020-01-19 16:00:00+00:00,145.14
2,2020-01-19 16:30:00+00:00,133.47
2,2020-01-19 17:00:00+00:00,191.82
2,2020-01-19 17:30:00+00:00,191.86
2,2020-01-19 18:00:00+00:00,189.67
2,2020-01-19 18:30:00+00:00,189.67
2,2020-01-19 19:00:00+00:00,189.67
2,2020-01-19 19:30:00+00:00,190.53
2,2020-01-19 20:00:00+00:00,194.53
2,2020-01-19 20:30:00+00:00,190.81
2,2020-01-19 21:00:00+00:00,187.9
2,2020-01-19 21:30:00+00:00,195.8
2,2020-01-19 22:00:00+00:00,164.23
2,2020-01-19 22:30:00+00:00,162.73
2,2020-01-19 23:00:00+00:00,158.7
2,2020-01-19 23:30:00+00:00,162.99
1,2020-01-20 00:00:00+00:00,165.01
1,2020-01-20 00:30:00+00:00,149.26
1,2020-01-20 01:00:00+00:00,146.27
1,2020-01-20 01:30:00+00:00,146.76
1,2020-01-20 02:00:00+00:00,140.66
1,2020-01-20 02:30:00+00:00,121.08
1,2020-01-20 03:00:00+00:00,121.08
1,2020-01-20 03:30:00+00:00,121.08
1,2020-01-20 04:00:00+00:00,145.46
1,2020-01-20 04:30:00+00:00,151.42
1,2020-01-20 05:00:00+00:00,158.95
1,2020-01-20 05:30:00+00:00,157.64
1,2020-01-20 06:00:00+00:00,155.77
1,2020-01-20 06:30:00+00:00,161.55
1,2020-01-20 07:00:00+00:00,160.51
1,2020-01-20 07:30:00+00:00,164.76
1,2020-01-20 08:00:00+00:00,158.4
1,2020-01-20 08:30:00+00:00,165.01
1,2020-01-20 09:00:00+00:00,165.01
1,2020-01-20 09:30:00+00:00,141.8
2,2020-01-20 10:00:00+00:00,140.76
2,2020-01-20 10:30:00+00:00,185.0
2,2020-01-20 11:00:00+00:00,165.01
2,2020-01-20 11:30:00+00:00,187.46
2,2020-01-20 12:00:00+00:00,165.01
2,2020-01-20 12:30:00+00:00,165.01
2,2020-01-20 13:00:00+00:00,165.01
2,2020-01-20 13:30:00+00:00,187.9
2,2020-01-20 14:00:00+00:00,187.97
2,2020-01-20 14:30:00+00:00,188.03
2,2020-01-20 15:00:00+00:00,187.9
2,2020-01-20 15:30:00+00:00,187.9
2,2020-01-20 16:00:00+00:00,146.02
2,2020-01-20 16:30:00+00:00,132.66
2,2020-01-20 17:00:00+00:00,192.4
2,2020-01-20 17:30:00+00:00,195.8
2,2020-01-20 18:00:00+00:00,195.79
2,2020-01-20 18:30:00+00:00,195.31
2,2020-01-20 19:00:00+00:00,195.13
2,2020-01-20 19:30:00+00:00,195.8
2,2020-01-20 20:00:00+00:00,191.65
2,2020-01-20 20:30:00+00:00,188.3
2,2020-01-20 21:00:00+00:00,132.49
2,2020-01-20 21:30:00+00:00,187.9
2,2020-01-20 22:00:00+00:00,165.01
2,2020-01-20 22:30:00+00:00,165.01
2,2020-01-20 23:00:00+00:00,165.01
2,2020-01-20 23:30:00+00:00,158.24
1,2020-01-21 00:00:00+00:00,162.54
1,2020-01-21 00:30:00+00:00,155.59
1,2020-01-21 01:00:00+00:00,150.33
1,2020-01-21 01:30:00+00:00,145.18
1,2020-01-21 02:00:00+00:00,129.72
1,2020-01-21 02:30:00+00:00,121.09
1,2020-01-21 03:00:00+00:00,126.69
1,2020-01-21 03:30:00+00:00,127.1
1,2020-01-21 04:00:00+00:00,140.09
1,2020-01-21 04:30:00+00:00,148.27
1,2020-01-21 05:00:00+00:00,155.27
1,2020-01-21 05:30:00+00:00,152.92
1,2020-01-21 06:00:00+00:00,162.57
1,2020-01-21 06:30:00+00:00,164.33
1,2020-01-21 07:00:00+00:00,160.83
1,2020-01-21 07:30:00+00:00,165.01
1,2020-01-21 08:00:00+00:00,165.01
1,2020-01-21 08:30:00+00:00,165.01
1,2020-01-21 09:00:00+00:00,165.01
1,2020-01-21 09:30:00+00:00,165.01
2,2020-01-21 10:00:00+00:00,165.01
2,2020-01-21 10:30:00+00:00,165.01
2,2020-01-21 11:00:00+00:00,165.01
2,2020-01-21 11:30:00+00:00,165.01
2,2020-01-21 12:00:00+00:00,165.01
2,2020-01-21 12:30:00+00:00,165.01
2,2020-01-21 13:00:00+00:00,187.46
2,2020-01-21 13:30:00+00:00,165.01
2,2020-01-21 14:00:00+00:00,185.0
2,2020-01-21 14:30:00+00:00,185.0
2,2020-01-21 15:00:00+00:00,133.09
2,2020-01-21 15:30:00+00:00,149.59
2,2020-01-21 16:00:00+00:00,158.1
2,2020-01-21 16:30:00+00:00,191.14
2,2020-01-21 17:00:00+00:00,194.03
2,2020-01-21 17:30:00+00:00,189.67
2,2020-01-21 18:00:00+00:00,189.67
2,2020-01-21 18:30:00+00:00,189.67
2,2020-01-21 19:00:00+00:00,189.67
2,2020-01-21 19:30:00+00:00,189.67
2,2020-01-21 20:00:00+00:00,189.67
2,2020-01-21 20:30:00+00:00,190.88
2,2020-01-21 21:00:00+00:00,132.18
2,2020-01-21 21:30:00+00:00,132.18
2,2020-01-21 22:00:00+00:00,165.01
2,2020-01-21 22:30:00+00:00,163.86
2,2020-01-21 23:00:00+00:00,164.67
2,2020-01-21 23:30:00+00:00,165.01
1,2020-01-22 00:00:00+00:00,162.69
1,2020-01-22 00:30:00+00:00,147.18
1,2020-01-22 01:00:00+00:00,143.86
1,2020-01-22 01:30:00+00:00,128.53
1,2020-01-22 02:00:00+00:00,121.11
1,2020-01-22 02:30:00+00:00,121.1
1,2020-01-22 03:00:00+00:00,121.1
1,2020-01-22 03:30:00+00:00,121.1
1,2020-01-22 04:00:00+00:00,128.87
1,2020-01-22 04:30:00+00:00,144.06
1,2020-01-22 05:00:00+00:00,150.58
1,2020-01-22 05:30:00+00:00,149.36
1,2020-01-22 06:00:00+00:00,154.81
1,2020-01-22 06:30:00+00:00,165.01
1,2020-01-22 07:00:00+00:00,156.32
1,2020-01-22 07:30:00+00:00,158.34
1,2020-01-22 08:00:00+00:00,141.62
1,2020-01-22 08:30:00+00:00,165.01
1,2020-01-22 09:00:00+00:00,165.01
1,2020-01-22 09:30:00+00:00,165.01
2,2020-01-22 10:00:00+00:00,165.01
2,2020-01-22 10:30:00+00:00,165.01
2,2020-01-22 11:00:00+00:00,165.01
2,2020-01-22 11:30:00+00:00,165.01
2,2020-01-22 12:00:00+00:00,165.01
2,2020-01-22 12:30:00+00:00,165.01
2,2020-01-22 13:00:00+00:00,138.55
2,2020-01-22 13:30:00+00:00,141.05
2,2020-01-22 14:00:00+00:00,142.96
2,2020-01-22 14:30:00+00:00,165.01
2,2020-01-22 15:00:00+00:00,146.08
2,2020-01-22 15:30:00+00:00,146.48
2,2020-01-22 16:00:00+00:00,142.14
2,2020-01-22 16:30:00+00:00,187.9
2,2020-01-22 17:00:00+00:00,132.49
2,2020-01-22 17:30:00+00:00,189.67
2,2020-01-22 18:00:00+00:00,191.64
2,2020-01-22 18:30:00+00:00,190.38
2,2020-01-22 19:00:00+00:00,188.01
2,2020-01-22 19:30:00+00:00,162.93
2,2020-01-22 20:00:00+00:00,163.22
2,2020-01-22 20:30:00+00:00,132.33
2,2020-01-22 21:00:00+00:00,165.01
2,2020-01-22 21:30:00+00:00,165.01
2,2020-01-22 22:00:00+00:00,165.01
2,2020-01-22 22:30:00+00:00,165.01
2,2020-01-22 23:00:00+00:00,161.89
2,2020-01-22 23:30:00+00:00,163.98
1,2020-01-23 00:00:00+00:00,162.71
1,2020-01-23 00:30:00+00:00,150.22
1,2020-01-23 01:00:00+00:00,156.91
1,2020-01-23 01:30:00+00:00,147.56
1,2020-01-23 02:00:00+00:00,140.76
1,2020-01-23 02:30:00+00:00,139.41
1,2020-01-23 03:00:00+00:00,139.44
1,2020-01-23 03:30:00+00:00,139.41
1,2020-01-23 04:00:00+00:00,148.47
1,2020-01-23 04:30:00+00:00,151.01
1,2020-01-23 05:00:00+00:00,160.61
1,2020-01-23 05:30:00+00:00,156.99
1,2020-01-23 06:00:00+00:00,165.01
1,2020-01-23 06:30:00+00:00,165.01
1,2020-01-23 07:00:00+00:00,164.46
1,2020-01-23 07:30:00+00:00,164.46
1,2020-01-23 08:00:00+00:00,163.05
1,2020-01-23 08:30:00+00:00,160.76
1,2020-01-23 09:00:00+00:00,163.11
1,2020-01-23 09:30:00+00:00,158.85
2,2020-01-23 10:00:00+00:00,137.67
2,2020-01-23 10:30:00+00:00,154.32
2,2020-01-23 11:00:00+00:00,154.53
2,2020-01-23 11:30:00+00:00,156.55
2,2020-01-23 12:00:00+00:00,158.84
2,2020-01-23 12:30:00+00:00,157.02
2,2020-01-23 13:00:00+00:00,161.28
2,2020-01-23 13:30:00+00:00,162.64
2,2020-01-23 14:00:00+00:00,143.36
2,2020-01-23 14:30:00+00:00,146.24
2,2020-01-23 15:00:00+00:00,165.01
2,2020-01-23 15:30:00+00:00,165.01
2,2020-01-23 16:00:00+00:00,142.9
2,2020-01-23 16:30:00+00:00,195.8
2,2020-01-23 17:00:00+00:00,192.96
2,2020-01-23 17:30:00+00:00,164.7
2,2020-01-23 18:00:00+00:00,163.6
2,2020-01-23 18:30:00+00:00,201.26
2,2020-01-23 19:00:00+00:00,165.58
2,2020-01-23 19:30:00+00:00,162.68
2,2020-01-23 20:00:00+00:00,149.29
2,2020-01-23 20:30:00+00:00,195.8
2,2020-01-23 21:00:00+00:00,195.8
2,2020-01-23 21:30:00+00:00,165.01
2,2020-01-23 22:00:00+00:00,163.82
2,2020-01-23 22:30:00+00:00,165.01
2,2020-01-23 23:00:00+00:00,164.11
2,2020-01-23 23:30:00+00:00,163.64
1,2020-01-24 00:00:00+00:00,164.73
1,2020-01-24 00:30:00+00:00,155.0
1,2020-01-24 01:00:00+00:00,158.52
1,2020-01-24 01:30:00+00:00,152.59
1,2020-01-24 02:00:00+00:00,150.61
1,2020-01-24 02:30:00+00:00,147.15
1,2020-01-24 03:00:00+00:00,146.41
1,2020-01-24 03:30:00+00:00,145.02
1,2020-01-24 04:00:00+00:00,149.25
1,2020-01-24 04:30:00+00:00,150.95
1,2020-01-24 05:00:00+00:00,155.14
1,2020-01-24 05:30:00+00:00,159.78
1,2020-01-24 06:00:00+00:00,164.9
1,2020-01-24 06:30:00+00:00,165.01
1,2020-01-24 07:00:00+00:00,164.91
1,2020-01-24 07:30:00+00:00,165.01
1,2020-01-24 08:00:00+00:00,164.76
1,2020-01-24 08:30:00+00:00,165.01
1,2020-01-24 09:00:00+00:00,165.01
1,2020-01-24 09:30:00+00:00,165.01
2,2020-01-24 10:00:00+00:00,165.01
2,2020-01-24 10:30:00+00:00,148.43
2,2020-01-24 11:00:00+00:00,132.66
2,2020-01-24 11:30:00+00:00,132.66
2,2020-01-24 12:00:00+00:00,162.89
2,2020-01-24 12:30:00+00:00,162.56
2,2020-01-24 13:00:00+00:00,165.97
2,2020-01-24 13:30:00+00:00,190.77
2,2020-01-24 14:00:00+00:00,190.38
2,2020-01-24 14:30:00+00:00,190.43
2,2020-01-24 15:00:00+00:00,191.65
2,2020-01-24 15:30:00+00:00,189.34
2,2020-01-24 16:00:00+00:00,190.79
2,2020-01-24 16:30:00+00:00,187.46
2,2020-01-24 17:00:00+00:00,188.47
2,2020-01-24 17:30:00+00:00,191.08
2,2020-01-24 18:00:00+00:00,188.32
2,2020-01-24 18:30:00+00:00,163.25
2,2020-01-24 19:00:00+00:00,132.97
2,2020-01-24 19:30:00+00:00,132.18
2,2020-01-24 20:00:00+00:00,164.62
2,2020-01-24 20:30:00+00:00,188.3
2,2020-01-24 21:00:00+00:00,150.9
2,2020-01-24 21:30:00+00:00,165.01
2,2020-01-24 22:00:00+00:00,165.01
2,2020-01-24 22:30:00+00:00,165.01
2,2020-01-24 23:00:00+00:00,165.01
2,2020-01-24 23:30:00+00:00,165.01
1,2020-01-25 00:00:00+00:00,165.01
1,2020-01-25 00:30:00+00:00,155.81
1,2020-01-25 01:00:00+00:00,152.12
1,2020-01-25 01:30:00+00:00,140.47
1,2020-01-25 02:00:00+00:00,129.45
1,2020-01-25 02:30:00+00:00,126.98
1,2020-01-25 03:00:00+00:00,121.11
1,2020-01-25 03:30:00+00:00,121.1
1,2020-01-25 04:00:00+00:00,126.81
1,2020-01-25 04:30:00+00:00,127.96
1,2020-01-25 05:00:00+00:00,129.99
1,2020-01-25 05:30:00+00:00,140.51
1,2020-01-25 06:00:00+00:00,140.21
1,2020-01-25 06:30:00+00:00,139.89
1,2020-01-25 07:00:00+00:00,150.91
1,2020-01-25 07:30:00+00:00,154.74
1,2020-01-25 08:00:00+00:00,164.28
1,2020-01-25 08:30:00+00:00,164.49
1,2020-01-25 09:00:00+00:00,161.6
1,2020-01-25 09:30:00+00:00,163.54
2,2020-01-25 10:00:00+00:00,162.41
2,2020-01-25 10:30:00+00:00,164.33
2,2020-01-25 11:00:00+00:00,164.49
2,2020-01-25 11:30:00+00:00,164.22
2,2020-01-25 12:00:00+00:00,164.2
2,2020-01-25 12:30:00+00:00,164.24
2,2020-01-25 13:00:00+00:00,164.69
2,2020-01-25 13:30:00+00:00,164.69
2,2020-01-25 14:00:00+00:00,164.95
2,2020-01-25 14:30:00+00:00,164.95
2,2020-01-25 15:00:00+00:00,164.72
2,2020-01-25 15:30:00+00:00,165.01
2,2020-01-25 16:00:00+00:00,150.18
2,2020-01-25 16:30:00+00:00,150.18
2,2020-01-25 17:00:00+00:00,162.53
2,2020-01-25 17:30:00+00:00,164.68
2,2020-01-25 18:00:00+00:00,163.02
2,2020-01-25 18:30:00+00:00,162.53
2,2020-01-25 19:00:00+00:00,162.52
2,2020-01-25 19:30:00+00:00,162.52
2,2020-01-25 20:00:00+00:00,162.52
2,2020-01-25 20:30:00+00:00,156.21
2,2020-01-25 21:00:00+00:00,150.78
2,2020-01-25 21:30:00+00:00,151.51
2,2020-01-25 22:00:00+00:00,151.51
2,2020-01-25 22:30:00+00:00,165.01
2,2020-01-25 23:00:00+00:00,163.53
2,2020-01-25 23:30:00+00:00,165.01
1,2020-01-26 00:00:00+00:00,165.01
1,2020-01-26 00:30:00+00:00,158.46
1,2020-01-26 01:00:00+00:00,152.06
1,2020-01-26 01:30:00+00:00,148.34
1,2020-01-26 02:00:00+00:00,140.23
1,2020-01-26 02:30:00+00:00,129.5
1,2020-01-26 03:00:00+00:00,129.54
1,2020-01-26 03:30:00+00:00,129.62
1,2020-01-26 04:00:00+00:00,148.13
1,2020-01-26 04:30:00+00:00,149.58
1,2020-01-26 05:00:00+00:00,160.35
1,2020-01-26 05:30:00+00:00,161.34
1,2020-01-26 06:00:00+00:00,165.01
1,2020-01-26 06:30:00+00:00,150.18
1,2020-01-26 07:00:00+00:00,150.36
1,2020-01-26 07:30:00+00:00,150.36
1,2020-01-26 08:00:00+00:00,165.01
1,2020-01-26 08:30:00+00:00,165.01
1,2020-01-26 09:00:00+00:00,165.01
1,2020-01-26 09:30:00+00:00,165.01
2,2020-01-26 10:00:00+00:00,163.4
2,2020-01-26 10:30:00+00:00,160.05
2,2020-01-26 11:00:00+00:00,152.17
2,2020-01-26 11:30:00+00:00,152.47
2,2020-01-26 12:00:00+00:00,153.31
2,2020-01-26 12:30:00+00:00,155.03
2,2020-01-26 13:00:00+00:00,159.96
2,2020-01-26 13:30:00+00:00,164.87
2,2020-01-26 14:00:00+00:00,165.01
2,2020-01-26 14:30:00+00:00,165.01
2,2020-01-26 15:00:00+00:00,185.2
